H_bin    , Gene , Feature       , Region    , Orientation, Step, Pearson_r            , P_value                , CI_low                , CI_high               , N_windows, Sliding_file                                                      , P_Bonferroni           , Reject_Bonferroni, P_Holm                 , Reject_Holm, P_FDR_BH               , Reject_FDR_BH
0.57-0.60, NSD3 , EXON_MANE     , winTrim500, genomic    ,   10, -0.09696577141737836 , 2.8338915270489676e-23 , -0.11591640823597603  , -0.07794456575305406  ,     10458, sliding_NSD3_EXON_MANE_win10k_step10_winTrim500_genomic.csv       , 9.521875530884532e-21  , True             , 2.8338915270489677e-21 , True       , 4.0176690003732197e-23 , True
0.57-0.60, NSD3 , EXON_MANE     , winTrim500, reversed   ,   10, -0.11966588213756782 , 1.1565340154196508e-34 , -0.13851425829945307  , -0.10073084883044879  ,     10458, sliding_NSD3_EXON_MANE_win10k_step10_winTrim500_reversed.csv      , 3.8859542918100266e-32 , True             , 1.341579457886795e-32  , True       , 1.7583503582850801e-34 , True
0.57-0.60, NSD3 , EXON_UNION    , full      , genomic    ,   10, -0.2042392805101511  , 6.894740487759664e-99  , -0.2225342404249513   , -0.18580052784793022  ,     10458, sliding_NSD3_EXON_UNION_win10k_step10_full_genomic.csv            , 2.316632803887247e-96  , True             , 1.3513691356008941e-96 , True       , 1.6430019885725155e-98 , True
0.57-0.60, NSD3 , EXON_UNION    , full      , reversed   ,   10, -0.28575228760814136 , 1.076503907706058e-195 , -0.30325748527579627  , -0.2680542909858664   ,     10458, sliding_NSD3_EXON_UNION_win10k_step10_full_reversed.csv           , 3.617053129892355e-193 , True             , 2.5297841831092363e-193, True       , 3.546130519502309e-195 , True
0.57-0.60, NSD3 , EXON_UNION    , winTrim500, genomic    ,   10, -0.19093211982658473 , 1.9630390875274605e-86 , -0.2093321481379616   , -0.17239693015703242  ,     10458, sliding_NSD3_EXON_UNION_win10k_step10_winTrim500_genomic.csv      , 6.595811334092267e-84  , True             , 3.474579184923605e-84  , True       , 4.1223820838076674e-86 , True
0.57-0.60, NSD3 , EXON_UNION    , winTrim500, reversed   ,   10, -0.271807937009687   , 1.5667839379811276e-176, -0.28946602917481895  , -0.25396490215843925  ,     10458, sliding_NSD3_EXON_UNION_win10k_step10_winTrim500_reversed.csv     , 5.264394031616589e-174 , True             , 3.5409316998373484e-174, True       , 4.742697325780711e-176 , True
0.57-0.60, NSD3 , PROMOTER      , full      , genomic    ,   10, -0.04872073255237448 , 6.203899420837753e-07  , -0.06782346194636715  , -0.029582294145731    ,     10458, sliding_NSD3_PROMOTER_win10k_step10_full_genomic.csv              , 0.0002084510205401485  , True             , 3.722339652502652e-05  , True       , 7.525307600727383e-07  , True
0.57-0.60, NSD3 , PROMOTER      , full      , reversed   ,   10, -0.04834440009719498 , 7.567217514809333e-07  , -0.06744796661238305  , -0.029205399098742268 ,     10458, sliding_NSD3_PROMOTER_win10k_step10_full_reversed.csv             , 0.0002542585084975936  , True             , 4.464658333737506e-05  , True       , 9.145989514301928e-07  , True
0.57-0.60, NSD3 , PROMOTER      , winTrim500, genomic    ,   10, -0.027044236156448423, 0.005677693359904435   , -0.04618635820856029  , -0.007882259883437666 ,     10458, sliding_NSD3_PROMOTER_win10k_step10_winTrim500_genomic.csv        , 1.0                    , False            , 0.21575234767636856    , False      , 0.0063802841770163555  , True
0.57-0.60, NSD3 , PROMOTER      , winTrim500, reversed   ,   10, -0.033925164062133556, 0.0005206146733378225  , -0.05305672784855316  , -0.01476870495164717  ,     10458, sliding_NSD3_PROMOTER_win10k_step10_winTrim500_reversed.csv       , 0.17492653024150837    , False            , 0.026551348340228948   , True       , 0.0006116312246206586  , True
0.57-0.60, NSD3 , REG_ALL       , full      , genomic    ,   10, -0.16895015021234167 , 8.14474764923536e-68   , -0.18750903740055744  , -0.1502706811663025   ,     10458, sliding_NSD3_REG_ALL_win10k_step10_full_genomic.csv               , 2.7366352101430805e-65 , True             , 1.2624358856314807e-65 , True       , 1.5036457198588358e-67 , True
0.57-0.60, NSD3 , REG_ALL       , full      , reversed   ,   10, 0.11108196113776776  , 4.4978354585170446e-30 , 0.09211200604676296   , 0.12997131362124797   ,     10458, sliding_NSD3_REG_ALL_win10k_step10_full_reversed.csv              , 1.511272714061727e-27  , True             , 4.812683940613238e-28  , True       , 6.57075093070316e-30   , True
0.57-0.60, NSD3 , REG_ALL       , winTrim500, genomic    ,   10, -0.15248851695131588 , 1.943633513109296e-55  , -0.1711543623632281   , -0.1337132459695975   ,     10458, sliding_NSD3_REG_ALL_win10k_step10_winTrim500_genomic.csv         , 6.530608604047234e-53  , True             , 2.7988322588773863e-53 , True       , 3.383735028003749e-55  , True
0.57-0.60, NSD3 , REG_ALL       , winTrim500, reversed   ,   10, 0.1322788447611895   , 4.8798418847441616e-42 , 0.11340028257825144   , 0.15106192471880617   ,     10458, sliding_NSD3_REG_ALL_win10k_step10_winTrim500_reversed.csv        , 1.6396268732740383e-39 , True             , 6.2201025381858444e-40 , True       , 7.807747015590659e-42  , True
0.57-0.60, SETD2, CTCF          , full      , genomic    ,   10, 0.17022064854854352  , 2.6344781988639737e-91 , 0.15407221841451788   , 0.18627816681286086   ,     13969, sliding_SETD2_CTCF_win10k_step10_full_genomic.csv                 , 8.851846748182952e-89  , True             , 4.8474398859097116e-89 , True       , 5.785520750446373e-91  , True
0.57-0.60, SETD2, CTCF          , full      , reversed   ,   10, 0.04012566067730268  , 2.095813795239644e-06  , 0.023557986995984923  , 0.05667130016868441   ,     13969, sliding_SETD2_CTCF_win10k_step10_full_reversed.csv                , 0.0007041934352005204  , True             , 0.00011526975873818042 , True       , 2.497139841136597e-06  , True
0.57-0.60, SETD2, CTCF          , winTrim500, genomic    ,   10, 0.205950362036577    , 1.1616822395465047e-133, 0.19001598293899988   , 0.2217762687420456    ,     13969, sliding_SETD2_CTCF_win10k_step10_winTrim500_genomic.csv           , 3.903252324876256e-131 , True             , 2.474383170234055e-131 , True       , 3.147784132964722e-133 , True
0.57-0.60, SETD2, CTCF          , winTrim500, reversed   ,   10, 0.06115351546356408  , 4.693522498459515e-13  , 0.04461541171006256   , 0.07765810962168959   ,     13969, sliding_SETD2_CTCF_win10k_step10_winTrim500_reversed.csv          , 1.5770235594823971e-10 , True             , 3.332400973906256e-11  , True       , 5.928659998054125e-13  , True
0.57-0.60, SETD2, EMAR_AND_OTHER, full      , genomic    ,   10, -0.12621207731500905 , 1.0591891041849176e-50 , -0.14249717760139277  , -0.10985866399951957  ,     13969, sliding_SETD2_EMAR_AND_OTHER_win10k_step10_full_genomic.csv       , 3.558875390061323e-48  , True             , 1.4934566369007337e-48 , True       , 1.8157527500312872e-50 , True
0.57-0.60, SETD2, EMAR_AND_OTHER, full      , reversed   ,   10, -0.017288434608229406, 0.04102284950005906    , -0.033862075932386854 , -0.0007052872276138831,     13969, sliding_SETD2_EMAR_AND_OTHER_win10k_step10_full_reversed.csv      , 1.0                    , False            , 1.0                    , False      , 0.04432050621228245    , True
0.57-0.60, SETD2, EMAR_AND_OTHER, winTrim500, genomic    ,   10, -0.11398562513779799 , 1.2776079270715181e-41 , -0.13032263061646693  , -0.09758674020133562  ,     13969, sliding_SETD2_EMAR_AND_OTHER_win10k_step10_winTrim500_genomic.csv , 4.292762634960301e-39  , True             , 1.6097859881101127e-39 , True       , 2.034484661118626e-41  , True
0.57-0.60, SETD2, EMAR_AND_OTHER, winTrim500, reversed   ,   10, -0.00953372819114757 , 0.259860417977006      , -0.026112949290474193 , 0.007050736124897128  ,     13969, sliding_SETD2_EMAR_AND_OTHER_win10k_step10_winTrim500_reversed.csv, 1.0                    , False            , 1.0                    , False      , 0.26948487790208026    , False
0.57-0.60, SETD2, EMAR_ONLY     , full      , genomic    ,   10, -0.294935604999833   , 2.239495854381079e-278 , -0.31000272498305437  , -0.27972037342211425  ,     13969, sliding_SETD2_EMAR_ONLY_win10k_step10_full_genomic.csv            , 7.524706070720425e-276 , True             , 5.777899304303184e-276 , True       , 9.524944393316994e-278 , True
0.57-0.60, SETD2, EMAR_ONLY     , full      , reversed   ,   10, -0.14909091787103296 , 3.0096181026767745e-70 , -0.16526566020832978  , -0.13283599556138354  ,     13969, sliding_SETD2_EMAR_ONLY_win10k_step10_full_reversed.csv           , 1.0112316824993963e-67 , True             , 4.815388964282839e-68  , True       , 5.7131733474542155e-70 , True
0.57-0.60, SETD2, EMAR_ONLY     , winTrim500, genomic    ,   10, -0.2857553431129099  , 1.0490956144370952e-260, -0.30091273323149276  , -0.27045361390597256  ,     13969, sliding_SETD2_EMAR_ONLY_win10k_step10_winTrim500_genomic.csv      , 3.52496126450864e-258  , True             , 2.612248079948367e-258 , True       , 4.005637800577999e-260 , True
0.57-0.60, SETD2, EMAR_ONLY     , winTrim500, reversed   ,   10, -0.14192603806463555 , 9.13125547337832e-64   , -0.15813719451042285  , -0.12563839214170253  ,     13969, sliding_SETD2_EMAR_ONLY_win10k_step10_winTrim500_reversed.csv     , 3.0681018390551156e-61 , True             , 1.3788195764801264e-61 , True       , 1.6495171177715674e-63 , True
0.57-0.60, SETD2, ENHANCER      , full      , genomic    ,   10, -0.12189095894361365 , 2.1994523080303143e-47 , -0.1381949666992871   , -0.10552090513432133  ,     13969, sliding_SETD2_ENHANCER_win10k_step10_full_genomic.csv             , 7.390159754981856e-45  , True             , 2.991255138921227e-45  , True       , 3.676696395513361e-47  , True
0.57-0.60, SETD2, ENHANCER      , full      , reversed   ,   10, -0.00765690555505168 , 0.3655152089631477     , -0.024237177574096512 , 0.008927577629809839  ,     13969, sliding_SETD2_ENHANCER_win10k_step10_full_reversed.csv            , 1.0                    , False            , 1.0                    , False      , 0.37672733193747737    , False
0.57-0.60, SETD2, ENHANCER      , winTrim500, genomic    ,   10, -0.11139302143076568 , 8.151756500642186e-40  , -0.12774040008309145  , -0.09498513497900374  ,     13969, sliding_SETD2_ENHANCER_win10k_step10_winTrim500_genomic.csv       , 2.7389901842157745e-37 , True             , 1.0026660495789888e-37 , True       , 1.2799019552410162e-39 , True
0.57-0.60, SETD2, ENHANCER      , winTrim500, reversed   ,   10, -0.004502077796486998, 0.5946858156329865     , -0.021083853272484757 , 0.012082173839505751  ,     13969, sliding_SETD2_ENHANCER_win10k_step10_winTrim500_reversed.csv      , 1.0                    , False            , 1.0                    , False      , 0.600043345503554      , False
0.57-0.60, SETD2, EXON_MANE     , full      , genomic    ,   10, 0.1682884670040931   , 2.9365141626794647e-89 , 0.15212967886847004   , 0.1843573146893939    ,     13969, sliding_SETD2_EXON_MANE_win10k_step10_full_genomic.csv            , 9.866687586603001e-87  , True             , 5.226995209569448e-87  , True       , 6.205463890945284e-89  , True
0.57-0.60, SETD2, EXON_MANE     , full      , reversed   ,   10, -0.4993510730841931  , 0.0                    , -0.5116971032657653   , -0.4867988627286368   ,     13969, sliding_SETD2_EXON_MANE_win10k_step10_full_reversed.csv           , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, SETD2, EXON_MANE     , winTrim500, genomic    ,   10, 0.15186186010333882  , 7.634172766488545e-73  , 0.1356200531176111    , 0.16802206656104948   ,     13969, sliding_SETD2_EXON_MANE_win10k_step10_winTrim500_genomic.csv      , 2.565082049540151e-70  , True             , 1.2443701609376329e-70 , True       , 1.4741850859426155e-72 , True
0.57-0.60, SETD2, EXON_MANE     , winTrim500, reversed   ,   10, -0.4903621510532656  , 0.0                    , -0.502856349753268    , -0.4776630845760429   ,     13969, sliding_SETD2_EXON_MANE_win10k_step10_winTrim500_reversed.csv     , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, SETD2, EXON_UNION    , full      , genomic    ,   10, 0.12288140980158435  , 3.9117554517113006e-48 , 0.10651511515905134   , 0.13918113810026161   ,     13969, sliding_SETD2_EXON_UNION_win10k_step10_full_genomic.csv           , 1.314349831774997e-45  , True             , 5.359104968844482e-46  , True       , 6.571749158874985e-48  , True
0.57-0.60, SETD2, EXON_UNION    , full      , reversed   ,   10, -0.3933799518529899  , 0.0                    , -0.4073062160162419   , -0.37927079702860994  ,     13969, sliding_SETD2_EXON_UNION_win10k_step10_full_reversed.csv          , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, SETD2, EXON_UNION    , winTrim500, genomic    ,   10, 0.10995074162048701  , 7.889941096696377e-39  , 0.09353794459350198   , 0.12630379498221242   ,     13969, sliding_SETD2_EXON_UNION_win10k_step10_winTrim500_genomic.csv     , 2.6510202084899824e-36 , True             , 9.625728137969579e-37  , True       , 1.2330326551116198e-38 , True
0.57-0.60, SETD2, EXON_UNION    , winTrim500, reversed   ,   10, -0.38617574640404456 , 0.0                    , -0.40019620451794574  , -0.37197455437593535  ,     13969, sliding_SETD2_EXON_UNION_win10k_step10_winTrim500_reversed.csv    , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, SETD2, OTHER_GENIC   , full      , genomic    ,   10, 0.1935304779429308   , 5.830311939655511e-118 , 0.1775168480120115    , 0.20944164894222492   ,     13969, sliding_SETD2_OTHER_GENIC_win10k_step10_full_genomic.csv          , 1.9589848117242517e-115, True             , 1.218535195388002e-115 , True       , 1.5304568841595718e-117, True
0.57-0.60, SETD2, OTHER_GENIC   , full      , reversed   ,   10, -0.5502340918420398  , 0.0                    , -0.5616921553696909   , -0.5385649993922638   ,     13969, sliding_SETD2_OTHER_GENIC_win10k_step10_full_reversed.csv         , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, SETD2, OTHER_GENIC   , winTrim500, genomic    ,   10, 0.17665733599540365  , 2.6477289090121465e-98 , 0.16054431226749116   , 0.19267622701825723   ,     13969, sliding_SETD2_OTHER_GENIC_win10k_step10_winTrim500_genomic.csv    , 8.896369134280812e-96  , True             , 5.163071372573686e-96  , True       , 6.265048686113248e-98  , True
0.57-0.60, SETD2, OTHER_GENIC   , winTrim500, reversed   ,   10, -0.5425353925244605  , 0.0                    , -0.5541331759608754   , -0.5307270226610651   ,     13969, sliding_SETD2_OTHER_GENIC_win10k_step10_winTrim500_reversed.csv   , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, SETD2, PROMOTER      , full      , genomic    ,   10, -0.09208119684572945 , 1.0870412211407618e-27 , -0.10849886706977922  , -0.07561330989318855  ,     13969, sliding_SETD2_PROMOTER_win10k_step10_full_genomic.csv             , 3.6524585030329594e-25 , True             , 1.1522636944092076e-25 , True       , 1.5811508671138352e-27 , True
0.57-0.60, SETD2, PROMOTER      , full      , reversed   ,   10, -0.07848685221653445 , 1.544263270095072e-20  , -0.09494662166272748  , -0.06198417968294571  ,     13969, sliding_SETD2_PROMOTER_win10k_step10_full_reversed.csv            , 5.188724587519442e-18  , True             , 1.3898369430855648e-18 , True       , 2.1006982135706242e-20 , True
0.57-0.60, SETD2, PROMOTER      , winTrim500, genomic    ,   10, -0.06782912565555094 , 1.0128997211451273e-15 , -0.08431763189429362  , -0.05130348397735319  ,     13969, sliding_SETD2_PROMOTER_win10k_step10_winTrim500_genomic.csv       , 3.4033430630476274e-13 , True             , 8.001907797046506e-14  , True       , 1.3191252182355145e-15 , True
0.57-0.60, SETD2, PROMOTER      , winTrim500, reversed   ,   10, -0.05732873539997392 , 1.1960852651907935e-11 , -0.07384188332638097  , -0.04078415941410517  ,     13969, sliding_SETD2_PROMOTER_win10k_step10_winTrim500_reversed.csv      , 4.018846491041066e-09  , True             , 8.252988329816475e-10  , True       , 1.499569586209353e-11  , True
0.57-0.60, SETD2, REG_ALL       , full      , genomic    ,   10, -0.2495122830511502  , 3.028742412081304e-197 , -0.26499913263144187  , -0.23389673956210025  ,     13969, sliding_SETD2_REG_ALL_win10k_step10_full_genomic.csv              , 1.017657450459318e-194 , True             , 7.147832092511877e-195 , True       , 1.0075816341181368e-196, True
0.57-0.60, SETD2, REG_ALL       , full      , reversed   ,   10, -0.08926991117202276 , 4.0604037997015335e-26 , -0.10569678785276305  , -0.0727943258792363   ,     13969, sliding_SETD2_REG_ALL_win10k_step10_full_reversed.csv             , 1.364295676699715e-23  , True             , 4.1416118756955645e-24 , True       , 5.805513517871129e-26  , True
0.57-0.60, SETD2, REG_ALL       , winTrim500, genomic    ,   10, -0.2373091620544331  , 4.5311897273583195e-178, -0.25289726460291995  , -0.2215978845267163   ,     13969, sliding_SETD2_REG_ALL_win10k_step10_winTrim500_genomic.csv        , 1.5224797483923954e-175, True             , 1.0331112578376968e-175, True       , 1.39677041136917e-177  , True
0.57-0.60, SETD2, REG_ALL       , winTrim500, reversed   ,   10, -0.08066467568064449 , 1.3157577183863265e-21 , -0.09711811129080222  , -0.06416716189798753  ,     13969, sliding_SETD2_REG_ALL_win10k_step10_winTrim500_reversed.csv       , 4.420945933778057e-19  , True             , 1.2631274096508735e-19 , True       , 1.8344173999079076e-21 , True
